ticker,cik
ALISU,2026767
ALISR,2026767
BACQU,2028707
BACQR,2028707
MLACU,2029492
MLACR,2029492
AIIOW,1932737
NAKAW,1946573
ESGLW,1957538
NVNIW,1965143
FVNNU,2010653
FVNNR,2010653
CCIXU,2006291
CCIXW,2006291
BKHAU,2000775
BKHAR,2000775
ESMR,1995920
SPME,1930147
SPMA,1930147
RLNDF,1924064
TRWD,1916558
VACHU,2006815
VACHW,2006815
STWI,1999261
HPAIW,2001699
RFAIU,2012807
RFAIR,2012807
CAPNU,2024203
CAPNR,2024203
FOXXW,2013807
SBXD-UN,2015947
SBXD-WT,2015947
HNIT,1994373
GTENW,1986817
GTENU,1986817
VTBAS,1984345
RMSGW,1983324
INVLW,2001557
TLPPF,2007191
SPHIF,1995306
MDCXW,1997296
ONBPO,707179
ONBPP,707179
BCHTD,728385
XOMAO,791908
XOMAP,791908
SENEM,88948
SENEL,88948
WFC-PD,72971
WSBCO,203596
GENVR,849399
CLSKW,827876
C-PN,831001
EBGEF,895728
EBRGF,895728
EBRZF,895728
EBBGF,895728
ENFFF,895728
ENBHF,895728
ENBMF,895728
ENBOF,895728
ENBSF,895728
ENBNF,895728
ENBGF,895728
ENBRF,895728
ENNPF,895728
WOLTF,861967
BC-PC,14930
BGTCF,2098425
USB-PR,36104
USB-PS,36104
USB-PQ,36104
MNESP,66570
WFC-PZ,72971
WFCNP,72971
WFC-PA,72971
OIMAU,2088325
HRIBF,2088827
BIII-UN,2087087
APXCF,2093856
RNGOF,2092252
ZSHOF,2088776
IEAGU,2084396
QUMSU,2070900
QUMSR,2070900
RNKGF,2093907
MTLPF,2090231
FGIIU,2090452
MSOKF,2087844
GGPSF,2087843
VACI-UN,2080023
AMVIF,2085236
MBGCF,2079706
VACI-WT,2080023
LAFAU,2079106
LAFAR,2079106
LWSCF,2073972
SVAUF,2074157
MMTXU,2077033
MMTXW,2077033
TLNCU,2073340
TLNCW,2073340
GSRFU,2072404
GSRFR,2072404
JNGHF,2071868
PAII-UN,2069238
PAII-WT,2069238
HCMAU,2069856
HCMAW,2069856
TCLHF,2073804
BIREF,2073268
NPIFF,2072389
NPICF,2072389
MLAAU,2094265
DPCDF,2094201
AIKCF,2087856
ARTCU,2086545
SORNU,2086263
ZKPU,2087447
ZJLMF,2087840
ALOVU,2083989
LPCVU,2083728
AEAQU,2083689
AEAQW,2083689
SPIWF,2083221
DSACU,2082149
BIXIU,2082542
BIXIW,2082542
KRSP-WT,2074872
KRSP-UN,2074872
FCRS-WT,2074697
FCRS-UN,2074697
DLMAF,2073893
LLYVK,2078416
LLYVB,2078416
CRANU,2081358
CRANR,2081358
WSTNR,2076192
OBIIF,2077146
SVAQU,2085659
SAC-UN,2082844
SAC-WT,2082844
TMTNF,2072098
PREKF,2071912
PARXF,2073620
WIPKF,2074059
TNDEF,2075349
GPTGF,2075474
WSTNU,2076192
OTGAU,2077010
OTGAW,2077010
TOETF,2089506
NHKGF,2087500
PCCOF,2089174
VHCPU,2086264
STLJF,2077242
YCY-UN,2075336
YCY-WT,2075336
BEBE-UN,2079933
MAWAF,2093667
ZJNGF,2093654
NGSCF,2092248
CNDHF,2091663
CRACW,2070887
CRACU,2070887
CRACR,2070887
SCPQU,2083143
MBVIW,2073928
MBVIU,2073928
AVVOF,2082141
EMISR,2075816
CSCCF,2075918
TDWDR,2076616
TDWDU,2076616
SBXE-UN,2081909
SBXE-WT,2081909
LATAU,2076427
LATAW,2076427
GBNXF,2071913
TRMLF,2071881
AIIA-RI,2073553
AIIA-UN,2073553
KCHVR,2053799
CGCTW,2049662
CGCTU,2049662
RAAQU,2052161
RAAQW,2052161
NMPAU,2054876
NMPAR,2054876
ONCHW,2054272
ONCHU,2054272
CHACU,2054174
CHACR,2054174
KCHVU,2053799
BACCR,2059654
BACCU,2059654
CPWPF,2071911
CPRHF,2071911
CPXWF,2071911
ELEEF,2073615
NNWWF,2073913
IGACU,2075068
IGACR,2075068
BCSS-UN,2064355
BCSS-WT,2064355
GIXXU,2098712
PSBAF,2063685
LWACU,2061379
LWACW,2061379
LKYRF,2091585
OBCKF,2094691
SVNHF,2089488
LFACU,2084563
LFACW,2084563
DUTBF,2085208
GPACU,2085408
GPACW,2085408
EVOXW,2077954
EVOXU,2077954
DYORW,2079292
DYORU,2079292
GIWWU,2080019
GIWWR,2080019
ADACU,2083002
BLRKU,2081532
FKURF,2043424
XRPNW,2044009
XRPNU,2044009
PEW-WT,2051380
DAAQW,2052162
DAAQU,2052162
EGHAR,2052547
EGHAU,2052547
HRZRF,2060217
ONWRF,2059986
ASBRF,2055337
GLIBK,2057463
KXHCF,2053383
BDTB,2041531
COPL-WT,2045473
COPL-UN,2045473
CHECW,2047177
CHECU,2047177
LOKVW,2048951
LOKVU,2048951
SUNXF,2048958
TOKCF,2066601
CCIIW,2064683
CCIIU,2064683
KYIVW,2062440
STHRF,2068441
GIBOW,2034520
ATIIU,2028516
ATIIW,2028516
OACCU,2029769
OACCW,2029769
VRBCF,2029969
SOUL-RI,2025608
SOUL-UN,2025608
OPTHF,2027329
SGIPF,2027330
KYFGF,2042187
OBAWU,2034313
OBAWW,2034313
LABFF,2029970
SHFH,2032609
DRDBU,2032528
DRDBW,2032528
MTPLF,2100603
MTMCF,2091028
JELLF,2089509
OBIBF,2088339
LEGO-UN,2087450
SBKLF,2087852
ITHAU,2080985
ITHAW,2080985
MESHU,2081468
XCBEU,2083493
KRAQU,2082119
ARCIU,2083910
FSTWF,2014254
FTW-WT,2021042
FTW-UN,2021042
STTPF,2018852
MANDF,2038958
COLAU,2028201
COLAR,2028201
VNMEW,2055879
MDDNF,2063417
IRHOU,2051985
QSEAR,2047455
QSEAU,2047455
VNMEU,2055879
KOYNW,2068454
KOYNU,2068454
TNMWF,2013186
IPCXU,2012318
IPCXR,2012318
FLNCF,2065932
SCXBF,2066600
HCACR,2079013
SCIIR,2076739
SCIIU,2076739
SVACU,2074850
SVACW,2074850
IDPUF,2062803
MCGAW,2064658
MCGAU,2064658
DNACF,2065660
LOGCD,2064307
RDAGU,2055459
RDAGW,2055459
MXUGF,2061911
TKMEF,2044863
JACS-UN,2039058
JACS-RI,2039058
EVAC-UN,2042902
EVAC-WT,2042902
GMWKF,2062522
SOCAW,2065948
SOCAU,2065948
PCAPU,2056634
NGHLF,2060863
PCAPW,2056634
THTG,2029303
SPEGU,2028735
SPEGR,2028735
PLMKU,2030482
PLMKW,2030482
WLACU,2032379
WLACW,2032379
ALDFU,2031561
ALDFW,2031561
RTACW,2035173
RTACU,2035173
OYSEU,2042182
OYSER,2042182
TACOU,2033122
TACOW,2033122
FUSEW,2033383
DTSQR,2017950
DTSQU,2017950
WTGUU,2053927
WTGUR,2053927
MACIW,2016221
MACIU,2016221
CHARR,2024459
CHARU,2024459
GIGGU,2023730
GIGGW,2023730
IMSRW,2019804
GDERF,2021390
BSAAR,2051587
BSAAU,2051587
GSHRU,2044635
GSHRW,2044635
NHICU,2043699
NHICW,2043699
NWAX-UN,2074878
NWAX-WT,2074878
SRBEF,2075141
CCXIU,2074973
HNSPF,2073669
TNEYF,2073901
MKLYR,2067592
MKLYU,2067592
ATHNF,2019367
MBAVU,2016072
MBAVW,2016072
BRETF,2018463
AAM-WT,2012964
AAM-UN,2012964
CUBWW,2015955
CUBWU,2015955
DWWYF,2038919
ALUB-UN,2041493
ALUB-WT,2041493
SDHIU,2034037
SDHIR,2034037
IPEXU,2028355
IPEXR,2028355
PGACU,2030829
PGACR,2030829
MICLF,2032399
SZZLU,2030663
SZZLR,2030663
KFIIR,2029976
KFIIU,2029976
REECF,2070570
HVMCU,2070602
HVMCW,2070602
CTATF,2070829
BCARW,2065779
BCARU,2065779
BPACU,2064177
BPACR,2064177
INACR,2063816
INACU,2063816
LSHGF,2063675
SCSKF,2063116
MGHTF,2062807
FCHRF,2055896
AXINU,2057030
AXINR,2057030
CRAQR,2058359
CRAQU,2058359
PCPPF,2053411
TGE-WT,2053456
TWLVR,2052243
TWLVU,2052243
RAC-UN,2047497
RAC-WT,2047497
ORIQW,2044523
ORIQU,2044523
VWAVW,2038439
AACBR,2034334
AACBU,2034334
IPODW,2041047
IPODU,2041047
MGCOF,2039784
BDCIW,2042292
BDCIU,2042292
SPGDF,2042556
DGMDF,2034300
TVACU,2033991
TVACW,2033991
SVCCW,2033593
TICAW,2032966
SVCCU,2033593
AVSBS,2032732
AVPKS,2032732
AEHGS,2032732
ALOIS,2032732
HSPTR,2032950
HSPTU,2032950
PUIGF,2029472
NUAIW,2028336
NTWOW,2028027
NTWOU,2028027
RAINW,2028293
GMTH,2000762
LPAAU,2015502
LPAAW,2015502
EDVGF,2020414
BGLWW,2019435
CHPGU,2024460
CHPGR,2024460
VCICU,2025396
VCICW,2025396
PFH,1137774
PRH,1137774
PRS,1137774
WAL-PA,1212545
TCEYF,1232384
TCENF,1232384
TCNCF,1232384
TRPRF,1232384
MET-PF,1099219
CSCIF,1113423
PTCCY,1108329
GOODN,1234006
GOODO,1234006
TRPPF,1232384
TRPEF,1232384
PSEC-PA,1287032
ISMCF,1332174
RGPX,1357878
DLR-PL,1297996
GLP-PB,1323468
SEAL-PA,1308106
SEAL-PB,1308106
AFGD,1042046
AFGE,1042046
AFGB,1042046
GLDI,1053092
SLVO,1053092
USOI,1053092
SLFQF,1097362
SLFIF,1097362
SUNFF,1097362
NXPLW,1058307
SWZCF,1069336
DTK,936340
DTG,936340
DTB,936340
PREJF,911421
RNR-PG,913144
MLCMF,912958
VNO-PN,899689
VNO-PO,899689
ENBFF,895728
HPHTF,1600928
FTAIM,1590364
FTAIN,1590364
WEIBF,1595761
AUUDW,1554818
ATVKD,1530185
BSMLP,1621434
ACGP,1642122
GGBY,1616736
BCTXW,1610820
BCTXL,1610820
BCTXZ,1610820
CAHPF,1686009
IBIDF,1654508
MYSEW,1648960
WHLRL,1527541
CCID,1517767
PEB-PG,1474098
PEB-PH,1474098
OXLCP,1495222
OXLCZ,1495222
OXLCG,1495222
OXLCI,1495222
OXLCN,1495222
OXLCL,1495222
PRHIZ,1502292
AZLUQ,1432364
ARR-PC,1428205
HUBCW,1905660
HUBCZ,1905660
PERF-WT,1899830
FGMCU,1906364
FGMCR,1906364
RPDL,1910975
WLSS,1887912
GGROW,1886190
PGYWW,1883085
ASUUF,1876716
ASCRF,1876716
ASCWF,1876716
MSSWF,1882464
MSSUF,1882464
JFBRW,1885408
LCFYW,1875547
IGTAR,1866838
IGTAU,1866838
IGTAW,1866838
AIRJW,1855474
NVAWW,1852551
NVAAF,1852551
BFRIW,1858685
TVGNW,1860871
MCAGR,1859035
MCAGU,1859035
LNZAW,1843724
DFLIW,1847986
GDLG,1848672
AEAEU,1852016
AEAEW,1852016
GDEVW,1848739
NVVEW,1836875
IINNW,1837493
INVZW,1835654
CSTUF,1834032
CSTWF,1834032
ALBC,1834868
SABSW,1833214
TBLAW,1840502
SVIUF,1843477
EONR-WT,1842556
SVIWF,1843477
SVIRF,1843477
ULIX,1842138
XBPEW,1839530
TOMYF,1826779
BNZIW,1826011
SMEGF,1830056
FOACW,1828937
UHGWW,1830188
JWSUF,1831359
JWSWF,1831359
EDBLW,1809750
LUCYW,1808377
SES-WT,1819142
PVOZ,1824204
GFAIW,1804469
TALKW,1803901
NCLTF,1801729
ADYYF,1788707
PSKRF,1789444
PINE-PA,1786117
FGHFD,1754180
LARAX,1753712
OZVN,1751707
QFNHF,1741530
FATBP,1705012
ATGAF,1695519
MEIUF,1699967
QETAU,1978528
QETAR,1978528
PBMWW,1985062
MKDWW,1991332
COOTW,1959994
ATCHW,1963088
NMHIW,1947861
ABLVW,1957489
HSPUF,1946021
HSPWF,1946021
USGOW,1947244
OAKUU,1945422
OAKUR,1945422
SMXWW,1940674
OAKUW,1945422
ECDAW,1922858
SBCWW,1930313
PACHW,2040381
PACHU,2040381
UYSCR,2036973
UYSCU,2036973
RIBBU,2035016
RIBBR,2035016
POLEU,2025341
POLEW,2025341
ALPWF,2025774
ETHMW,2028699
ETHMU,2028699
DMAAU,2028614
DMAAR,2028614
BLNH,2029586
FACTU,2028935
FACTW,2028935
SLXNW,2022416
LACHF,2023870
TYNPF,2019040
TYHOF,2018139
KWMWW,2000756
CCCXW,2007825
CCCXU,2007825
ZOOZW,1992818
SWBGF,2098324
PTORU,2093912
AWTRF,2092258
SAAQU,2091222
KBONW,2088749
KBONU,2088749
GLVHF,2089499
BBCQU,2088295
BBCQW,2088295
WENNW,2057043
WENNU,2057043
PMTRU,2061473
PMTRW,2061473
SPHXF,2063413
JENA-UN,2060337
JENA-RI,2060337
JXADF,2065485
ALEGF,2046098
SMFRF,2048270
LKSPR,2043508
LKSPU,2043508
LTMGF,2041918
FIGXW,2059033
FIGXU,2059033
SSEAU,2059165
SSEAR,2059165
PNFP-PB,2082866
PNFP-PC,2082866
PNFP-PA,2082866
DNMXU,2081125
DNMXW,2081125
APXTU,2079253
APXTW,2079253
RNGTU,2078653
RNGTW,2078653
BRRWW,2076163
FINGF,2073638
LPUGF,2068440
BKPKF,2075877
BLZRW,2075310
BLZRU,2075310
TPZEF,2073655
